@RELATION user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC


@DATA
104,11421822,1
667,64230569,2
667,65117707,2
104,76372266,3
104,68221676,1
104,80619478,4
104,72549866,3
104,2693105,3
104,11643845,2
104,9100736,2
104,18167172,3
104,11640186,4
104,92234118,2
104,63331372,4
667,74738131,2
104,84922427,1
667,10188258,3
104,23724351,3
667,5466246,2
104,65845323,2
667,69818709,1
667,83785402,2
104,63264439,3
104,16869671,2
104,82925846,3
667,11725882,2
104,83785402,3
104,78160898,2
104,82550184,4
667,1103326,3
667,8478319,1
104,45730161,4
104,17270322,1
104,84768993,3
104,87722879,4
667,4967715,2
667,10287363,2
667,78543531,4
667,2484112,2
667,84538015,2
667,3275927,3
667,70135318,2
667,50929511,2
104,4096104,3
104,11517123,4
104,82445156,4
104,20595241,2
104,86262325,4
104,5384567,4
104,68344627,3
104,3001334,1
104,71586056,1
104,17460500,4
104,64962419,2
104,77052505,3
104,1730398,2
104,65290774,1
104,3473230,2
104,68254523,3
104,31102171,4
104,52147611,3
104,88519867,2
667,75517415,2
667,86514651,1
667,71586056,2
667,92234118,3
104,2970306,3
104,76310214,3
104,64699288,2
104,87813009,3
104,8426856,3
104,6405162,4
104,1481358,2
104,17605922,4
104,15036397,4
104,13070544,4
104,66786687,3
104,8028053,4
104,64200398,3
104,66676859,2
104,83141690,3
104,67346349,3
104,2481288,4
104,70151283,3
104,78758277,3
104,13679251,2
104,16162722,3
104,16435287,4
104,58484831,4
104,69124664,2
104,73390801,3
104,6526074,3
104,75735062,3
104,80962504,3
104,42415611,3
104,74476228,4
104,73549639,1
104,82492738,1
104,70586395,3
104,16169324,4
104,73246025,3
104,74805689,1
104,90984519,2
104,61449519,4
104,69920682,2
667,62343841,3
667,14491576,2
667,16435287,3
667,8629910,4
667,70977719,1
667,79535742,2
667,16302319,1
667,11521425,1
667,69292911,4
667,90984519,2
545,774905,3
545,81246014,2
545,1528629,3
545,66181073,2
545,90117913,2
545,1209016,3
545,55678111,1
545,13685758,1
545,74709640,2
545,11335416,1
545,21926661,2
545,4157260,2
545,7524272,1
545,77603443,1
545,18161074,1
545,65292429,2
545,16287865,2
545,78595139,2
545,72541825,1
545,69920682,1
545,6271760,1
545,67346349,2
545,10041539,1
545,64766302,1
545,65838489,1
545,23172981,2
545,72549866,1
545,7925568,2
545,81508148,3
545,30692001,2
545,15864476,3
545,64384132,2
545,9597446,4
545,12126020,1
545,75517415,1
545,8979556,2
545,77023726,2
545,13385260,2
545,70077941,3
545,59858331,1
545,8028053,3
545,81306288,1
545,54767811,1
545,87045823,2
545,16169324,2
545,6495689,3
545,71605337,2
545,42415611,1
545,8524489,4
545,6914695,1
545,70405744,2
545,5698694,1
545,89978661,2
545,67429227,3
545,4313595,2
545,66893259,3
545,73854012,2
545,4556695,2
545,16347072,1
545,69121790,2
545,86452109,2
545,61139071,1
545,70135318,2
545,16397274,3
545,75159440,2
545,55954551,2
545,56939851,2
545,89850847,1
545,5953902,2
545,4729155,1
545,83063136,2
545,5222185,2
545,8426856,1
545,75265469,1
545,12220488,1
545,10206502,2
545,14873288,2
545,65443904,1
545,72277601,2
545,5564767,3
545,74326190,1
545,64049872,1
545,8419426,2
545,15430061,3
545,73933929,2
545,18054075,1
545,71586056,2
545,861187,2
545,61452968,2
545,1711270,1
545,1702066,2
545,17489120,3
545,76372266,2
545,79032380,2
545,11979974,2
545,66382929,1
545,4967715,3
545,68220174,2
545,86307237,1
364,87360055,3
364,69237717,3
364,78171374,2
364,73549639,3
364,72609857,3
364,6495689,1
364,17489120,2
364,76993066,2
364,75463284,1
364,1103326,3
364,6271760,1
364,13471586,4
364,67839834,1
364,70870518,4
364,76218879,2
364,63117347,2
364,73814281,4
364,8307491,3
364,17963617,1
364,86451941,3
364,71655629,1
364,93970958,2
364,70405744,1
364,64699288,2
364,53471471,4
364,62228580,1
364,16015457,1
364,13526995,3
364,74879737,1
364,80966354,3
364,95955228,1
364,71560165,3
364,32238981,3
364,50929511,3
364,55954551,1
364,21838201,3
364,60987641,1
364,88026203,3
364,6829354,2
364,9943235,4
364,61256514,1
364,77705560,2
364,8046663,2
364,14757686,1
364,4630502,2
364,85369522,1
364,75092622,3
364,1481358,2
364,65483312,3
364,10127578,4
364,68825735,1
364,1730398,3
364,53349101,1
364,77705868,1
364,98400694,2
364,86483013,1
364,8422045,1
364,15676309,1
364,9391101,4
364,82938704,2
364,85884367,1
364,4257083,2
364,5074544,2
364,17165097,3
364,34321711,4
364,8647650,3
364,60992209,2
364,77014514,2
364,15825404,1
364,6081186,1
364,64330503,2
364,14954817,3
364,5384567,1
364,77158575,1
364,77682184,2
364,61776943,3
364,75286204,1
364,78446434,2
364,72135139,4
364,71051592,2
364,71708675,1
364,14218071,1
364,65668966,2
364,83063136,4
364,17410069,3
364,78074950,4
364,67181610,1
364,15792789,3
364,72325972,1
364,84538015,3
364,93868746,4
364,9566254,4
364,61080156,4
364,87813009,1
364,2704335,1
364,75419623,2
364,78758277,4
364,61159458,2
364,70679517,1
30,99757138,1
30,16878842,4
30,83294786,3
30,78852759,3
30,3275927,2
30,62707024,2
30,71142799,1
30,78468571,4
30,74710553,2
30,61107680,1
30,74476228,1
30,4297595,2
30,84039329,2
30,72070691,4
30,65850520,4
30,1730398,2
30,67582502,1
30,66320486,2
30,16960561,3
30,77273513,2
30,64384132,2
30,14603033,2
30,66931072,4
30,21926321,3
30,71938672,1
30,15232718,2
30,1118030,3
30,10200421,3
30,75666691,1
30,66543219,2
30,1672747,4
30,1400070,4
30,61582313,2
30,15148124,1
30,8046663,3
30,7235600,1
30,16744376,4
30,8599257,2
30,61159458,1
30,84768993,4
30,77649073,1
30,89160781,3
30,74583904,1
30,50929511,1
30,16622424,4
30,52147611,1
30,78349466,1
30,78595139,2
30,73331759,1
30,88519867,3
30,71840449,2
30,82973838,1
30,67976638,2
30,71560165,2
30,60835820,1
30,6260076,1
30,2287585,4
30,70743428,1
30,67540709,4
30,66241687,4
30,774905,2
30,67751351,4
30,18018384,4
30,64049872,1
30,9188742,4
30,75764632,2
30,12547602,1
30,15080702,2
30,88026203,1
30,15036397,3
30,4405502,4
30,71358064,1
30,4257083,4
30,68071549,2
30,6991004,1
30,65290774,1
30,20595241,1
30,13176911,3
30,12697219,2
30,61805276,3
30,78436103,1
30,13123158,2
30,89233599,4
30,73009950,3
30,13550230,2
30,23190261,4
30,14873288,2
30,2323940,2
30,74879737,4
30,17963617,4
30,74738131,1
30,78041957,2
30,2693105,3
30,56930031,1
30,92169672,2
30,89071893,2
30,78216243,3
30,74162962,2
30,4630502,4
30,94636848,4
144,75696425,2
144,65850390,3
144,16878842,4
144,16950738,2
144,69237717,3
144,90055837,1
144,12734529,4
144,10659848,4
144,75249221,2
144,53489001,2
144,61139071,1
144,84538015,2
144,5466246,3
144,45265831,1
144,83930047,4
144,87904287,2
144,86483013,3
144,5999869,1
144,23724351,2
144,5726259,1
144,16162722,1
144,6081186,3
144,14510923,2
144,33357171,3
144,36741151,2
144,86547763,2
144,8431767,1
144,16762601,1
144,1103326,2
144,81508148,2
144,78867449,3
144,70294292,1
144,54767811,2
144,84039329,4
144,78368276,2
144,33456271,2
144,64422296,4
144,53349101,1
144,78468571,3
144,77960617,3
144,6914695,2
144,4678105,4
144,17460500,3
144,4819939,4
144,8046663,3
144,13382403,1
144,71614478,2
144,73378305,4
144,68091989,3
144,1243656,2
144,85884367,2
144,2560749,3
144,14201087,4
144,5698694,2
144,14150982,3
144,6132153,3
144,76218879,1
144,64126400,3
144,72541825,2
144,76503289,2
144,1364404,1
144,89160781,2
144,9566254,1
144,8426856,1
144,76455055,3
144,56047801,2
144,37260501,3
144,90146311,3
144,11173693,3
144,68220174,3
144,67653031,4
144,6422598,4
144,15447602,2
144,66213996,2
144,61258057,1
144,15493514,3
144,14931763,2
144,86744433,1
144,90282069,4
144,61776943,2
144,73626918,1
144,1711270,2
144,82925846,3
144,83063136,3
144,4524232,1
144,16960561,2
144,70151283,1
144,62742762,2
144,89184603,2
144,29056981,3
144,69180862,2
144,7444285,3
144,70083584,4
144,56930031,2
144,90543131,1
144,74162962,1
144,91011063,3
144,64169643,1
144,74173803,3
144,8478319,1
93,16435287,3
93,5563439,3
93,72783014,1
93,75943787,3
93,66676859,3
93,61210275,3
93,77158575,2
93,15792789,2
93,90282069,3
93,64580001,3
156,62343841,1
156,73201591,2
156,78315219,1
156,64962419,1
156,16498595,1
156,2586286,2
156,66541060,2
156,78349466,2
156,61449519,2
156,16162722,1
156,16053451,3
156,85540098,2
156,95955228,1
156,75265469,2
156,62019639,2
156,39917131,1
156,9331740,3
156,69425079,2
156,90256929,1
156,21926661,2
156,17099088,2
156,65503200,2
156,5826100,2
156,80593378,2
156,7888115,1
156,75517415,1
156,17801250,3
156,86262325,3
156,7107386,3
156,60878713,2
156,16878842,3
156,54767811,2
156,5564767,3
156,81038580,2
156,12488724,3
156,66237014,3
156,20595241,2
156,77682184,1
156,64580001,1
156,53471471,3
156,82445156,1
156,90055837,1
156,72482166,2
156,69124664,2
156,73246025,2
156,73882686,3
156,4940699,2
156,87722879,3
156,69618629,2
156,2560749,1
156,5222185,2
156,23190261,2
156,75131988,1
156,62329923,3
156,5479603,3
156,16201983,2
156,20912871,2
156,9159424,2
156,47057261,1
156,15123380,3
156,68559485,3
156,5563439,3
156,74326190,3
156,6739525,2
156,1286176,2
156,77664234,2
156,9779570,3
156,5999869,2
156,66543219,2
156,74571723,1
156,69237717,2
156,74512312,2
156,12220450,1
156,37368811,1
156,46183361,1
156,7946793,2
156,36741151,2
156,54445651,3
156,64126400,1
156,6422598,2
156,13259634,3
156,78041957,2
156,56930031,2
156,79297993,2
156,46510391,2
156,61776943,3
156,73044122,1
156,74457421,1
156,66241687,3
156,73549639,3
156,78852759,1
156,74250587,1
156,4313595,3
156,1481358,2
156,74879737,2
156,91091131,2
156,15036397,3
156,57598911,4
156,71179576,3
879,83355578,2
879,10524260,2
879,13471586,1
879,1730398,1
879,4156841,1
879,69043121,2
879,64169643,2
879,57787651,2
879,86483013,2
879,6898773,2
879,7444285,1
879,67839834,2
879,69794865,1
879,15232718,2
879,38095111,1
879,16960561,2
879,13685758,2
879,97774228,1
879,73331759,2
879,1364404,1
879,90075069,2
879,71152082,2
879,32238981,2
879,67199484,2
879,16133496,2
879,71764550,2
879,86547763,2
879,65607413,1
879,69618629,2
879,78436103,3
879,68071549,2
879,65802069,1
879,12220488,1
879,60797755,2
879,73814281,2
879,10353921,2
879,16744376,2
879,72527358,1
879,83735798,2
879,21926661,2
879,2840362,1
879,74512312,1
879,61258057,1
879,78461516,2
879,78533863,2
879,86262325,3
879,526229,2
879,56050751,2
879,9331740,1
879,53471471,3
879,90055837,1
879,37368811,1
879,70366909,2
879,10206502,2
879,12633684,1
879,77586629,2
879,17217573,2
879,14201825,1
879,11016852,2
879,81791220,4
879,67810265,1
879,73184322,1
879,87623241,1
879,1286176,1
879,56047801,1
879,81608188,2
879,74625078,2
879,63920967,2
879,4556695,2
879,9214703,2
879,14538246,2
879,67093926,2
879,65018773,1
879,67758791,1
879,4841406,3
879,17605922,2
879,69920682,2
879,91412514,1
879,75066331,2
879,71358064,1
879,61256514,1
879,84063179,1
879,17528473,2
879,78468571,2
879,83785402,2
879,25671361,2
879,45730161,2
879,70563713,3
879,15661190,1
879,774905,2
879,15136498,2
879,1118030,2
879,18008990,1
879,74583904,1
879,51245031,3
879,63610804,3
879,56939851,1
879,10287363,2
879,89056103,1
875,1674626,3
875,78543531,3
875,5667620,3
875,14510923,1
875,74250587,1
875,16133496,1
875,11640186,1
875,84986265,3
875,10319874,2
875,23724351,1
875,81956284,1
875,50405761,1
875,17217573,3
875,73933929,4
875,7854296,1
875,62048229,3
875,65443904,3
875,72410285,1
875,66947315,3
875,65991636,3
875,62500634,2
875,72549866,3
875,76572516,1
875,7584125,2
875,78671626,1
875,1118030,2
875,89623327,1
875,4819939,3
875,63264439,2
875,71615450,2
875,2555176,2
875,71603224,1
875,52491881,2
875,14693816,1
875,66931072,2
875,2057449,2
875,2609199,3
875,6260076,1
875,2481288,2
875,81608188,3
875,71418484,3
875,6495689,1
875,12123622,1
875,16748714,3
875,84538015,2
875,82445156,1
875,82925846,3
875,67346349,4
875,8206833,2
875,14320658,1
875,8212530,1
875,74035232,2
875,89160781,1
875,89071893,4
875,2323940,4
875,63423553,1
875,20912871,3
875,81508148,2
875,78446434,3
875,1869815,2
875,70292437,3
875,17801250,2
875,71539796,1
875,16082575,2
875,2484112,1
875,14603033,2
875,68825735,1
875,67810265,1
875,5147891,2
875,62707024,2
875,8966603,1
875,89813133,1
875,7107386,2
875,73331759,3
875,80962504,3
875,77705868,1
875,6829354,1
875,774905,2
875,12848552,2
875,1528629,2
875,8028053,1
875,73882686,2
875,17950794,1
875,83930047,4
875,11602496,2
875,53489001,1
875,69562013,3
875,59454851,2
875,14201087,3
875,17489120,3
875,2693105,1
875,12547602,2
875,4841406,1
875,70823508,4
875,78361807,3
875,13148373,1
875,66382929,2
195,67687597,2
195,71655629,3
195,88304149,2
195,9883417,2
195,8647650,1
195,77586629,1
195,75479128,1
195,6250190,2
195,63610804,1
195,2410091,2
195,80966354,1
195,8212530,1
195,78153059,2
195,67744137,2
195,15409904,1
195,77674537,2
195,3473230,1
195,53349101,1
195,68710493,1
195,64706999,2
195,71358064,2
195,87226779,3
195,75575521,2
195,36995311,2
195,61220152,2
195,87623241,2
195,45265831,1
195,77355543,1
195,64460833,1
195,85051554,2
195,2247288,3
195,12491045,2
195,3407958,2
195,67582502,2
195,10343177,2
195,79297993,2
195,14954817,3
195,14201825,2
195,71350313,2
195,16162722,1
195,74512312,2
195,90117913,1
195,13685758,1
195,73378305,3
195,73205697,2
195,11435612,1
195,57719221,1
195,75212845,1
195,15825404,3
195,89106253,2
195,74215323,2
195,70743428,1
195,77960617,3
195,63676154,1
195,6240693,4
195,74911301,2
195,5316158,1
195,23724351,1
195,66211014,2
195,74738131,2
195,64384132,3
195,16960561,1
195,78315219,2
195,71972153,2
195,78361807,3
195,91091131,1
195,66382929,2
195,65954048,2
195,79535742,2
195,12220488,1
195,69551279,2
195,69035594,1
195,74805689,1
195,68221676,1
195,14556837,3
195,82548950,2
195,14012408,3
195,69614247,3
195,5564767,2
195,16133496,3
195,14861779,2
195,70463099,3
195,56552931,1
195,71579567,1
195,14663882,1
195,9391101,1
195,66947315,2
195,80492204,3
195,65645769,2
195,55366941,1
195,8979556,3
195,17964785,2
195,24403451,2
195,33357171,1
195,59858331,2
195,2555176,2
195,80947484,3
368,56640741,1
368,81246014,3
368,16869671,2
368,36995311,2
368,67755007,1
368,83930047,3
368,84063179,1
368,71605337,2
368,6250190,1
368,28495341,2
368,75401504,2
368,4954825,3
368,67839834,1
368,82973838,1
368,16999015,2
368,2261410,1
368,71764550,1
368,11173693,1
368,82548950,2
368,14012408,1
368,69121790,3
368,41773241,2
368,89623327,1
368,5563439,2
368,60776064,1
368,72269660,2
368,66237014,3
368,11640186,1
368,90256929,1
368,891436,2
368,88385813,1
368,95955228,1
368,89790609,1
368,73390801,1
368,90543131,1
368,80933110,3
368,73853929,1
368,46725701,3
368,28073371,1
368,57719221,1
368,3850238,1
368,4250024,3
368,72787889,2
368,71142799,2
368,81539762,1
368,77682184,3
368,3648429,1
368,11435612,1
368,72325972,3
368,66786687,1
368,75575521,3
368,15232718,2
368,8426856,1
368,62315343,1
368,96246640,1
368,90988663,1
368,70563713,1
368,45730161,3
368,75677523,1
368,67653031,3
368,66293468,1
368,67346349,2
368,13471586,2
368,5375255,3
368,58484831,3
368,56552931,1
368,77014514,3
368,13749961,2
368,75066331,3
368,80966354,1
368,92169672,1
368,64049872,1
368,73882686,2
368,83785402,1
368,65292429,2
368,89414147,2
368,72549866,1
368,83888799,1
368,84768993,1
368,1528629,2
368,64699288,2
368,45790471,1
368,65018773,2
368,78650008,2
368,14931763,1
368,75943787,4
368,12150665,1
368,68627303,3
368,31102171,1
368,7682490,2
368,61220152,2
368,64422296,2
368,12220488,1
368,69815375,1
368,52147611,1
368,65607413,1
368,2030307,3
368,63983298,1
873,14218071,2
873,56930031,1
873,65301357,2
873,61076942,1
873,24403451,2
873,66541060,2
873,52147611,2
873,16762601,2
873,89184603,3
873,90256929,2
873,71051592,2
873,67653031,3
873,73626918,1
873,1926589,2
873,56047801,3
873,75605075,2
873,64322720,1
873,59858331,3
873,9472834,1
873,71579567,3
873,9214703,3
873,71148057,2
873,78216243,3
873,64706999,3
873,28495341,1
873,11640186,1
873,70962170,3
873,72277601,3
873,78446434,2
873,71179576,2
873,1672747,3
873,74677465,3
873,74583904,1
873,89790609,2
873,70870518,1
873,7524272,2
873,20590281,3
873,86744433,1
873,91011063,3
873,60835820,1
873,73390801,3
873,32238981,2
873,61377345,1
873,14841167,2
873,15100914,2
873,36012181,1
873,65117707,1
873,5726259,2
873,80966354,2
873,72996973,1
873,25580011,1
873,52503871,3
873,64422296,2
873,69551279,1
873,5775938,1
873,10752377,3
873,1243656,3
873,11016852,3
873,73691383,1
873,3275927,3
873,3464299,2
873,75249221,1
873,54445651,1
873,90988663,3
873,89414147,3
873,15792789,3
873,90714907,2
873,9088995,1
873,93868746,2
873,65391788,3
873,76570826,3
873,8348762,3
873,80877874,2
873,77522417,3
873,3164755,2
873,92373474,1
873,66382929,1
873,69618629,3
873,16053451,2
873,39917131,1
873,65126194,1
873,14873288,3
873,72609857,1
873,53489001,2
873,69497946,2
873,79938348,2
873,28073371,1
873,77014514,3
873,81791220,1
873,16162722,1
873,8966603,3
873,68825735,3
873,64962419,2
873,14954817,2
873,70563713,4
873,72935484,2
873,63816989,1
873,65954048,2
437,6914695,3
437,7682490,3
437,74326190,2
437,46822571,3
437,78236344,2
437,67427521,2
437,4566336,1
437,20595241,3
437,13685758,2
437,62297140,3
437,9103959,2
437,13259634,2
437,13550230,3
437,12123622,2
437,9420701,3
437,74042578,1
437,6526074,3
437,80962504,4
437,72071167,3
437,74215323,3
437,8966603,2
437,72996973,1
437,68825735,4
437,74250587,1
437,2995148,3
437,64126400,2
437,77522417,4
437,66947315,2
437,68288613,1
437,67687597,2
437,7561859,1
437,7880174,3
437,5563439,3
437,34321711,1
437,16133496,2
437,88365603,3
437,63423553,2
437,70823508,2
437,14201825,2
437,16435287,3
437,61582313,2
437,81899946,3
437,62264016,2
437,62048229,1
437,87926321,1
437,69292911,3
437,14012408,2
437,86307237,2
437,69794865,2
437,84538015,1
437,75623204,1
437,75764632,2
437,13509734,3
437,77329649,2
437,25671361,3
437,91503926,2
437,8247183,1
437,75372277,1
437,75997659,2
437,71242791,2
437,66685987,3
437,7888115,2
437,7524272,2
437,13385260,2
437,16397274,3
437,86514651,3
437,80947484,2
437,66295263,4
437,78867449,2
437,6405162,1
437,5632174,2
437,8046663,2
437,11521425,1
437,72935484,3
437,72718191,2
437,82548950,2
437,49553651,2
437,2609199,3
437,82027610,1
437,17964785,3
437,6250190,2
437,90988663,2
437,75159440,1
437,13421009,1
437,64460833,3
437,8750746,3
437,8599257,1
437,66211014,2
437,73626918,1
437,12650242,3
437,80593378,2
437,89790609,3
437,5375255,1
437,6132153,3
437,81608188,4
437,66761683,1
437,23724351,3
573,16435287,3
573,7784560,1
573,45790471,3
573,7584125,1
573,8431767,2
573,4343780,1
573,13526995,1
573,88026203,1
573,47057261,3
573,81508148,3
573,71655629,3
573,2609199,3
573,82938704,1
573,65645769,1
573,82264336,2
573,52503871,2
573,68780748,3
573,12547602,1
573,56050751,1
573,66543219,2
573,10127578,1
573,11517123,1
573,16999015,3
573,61582313,1
573,15735462,1
573,84063179,1
573,85369522,1
573,57719221,1
573,75677523,1
573,65607413,1
573,7444285,1
573,69180862,3
573,82900774,1
573,66685987,2
573,70366909,1
573,53349101,1
573,76372266,2
573,14663882,1
573,71350313,3
573,14827425,2
573,14245093,1
573,12220450,1
573,70870518,3
573,43957041,2
573,75735062,1
573,61805276,2
573,9971564,1
573,71179576,1
573,78368276,1
573,10206502,2
573,74330740,4
573,89658637,1
573,64460833,1
573,18054075,1
573,71615450,1
573,78758277,3
573,74457421,4
573,86307237,2
573,17099088,1
573,4257083,1
573,65850520,3
573,5667620,2
573,8647650,2
573,50929511,3
573,14954817,3
573,16744376,2
573,8524489,2
573,11130036,4
573,64699288,3
573,78171374,1
573,11335416,1
573,63730180,3
573,4403979,2
573,68965877,3
573,11051209,2
573,83204020,2
573,36012181,1
864,14603033,2
864,78153059,3
864,73399731,3
864,39917131,3
864,86744433,1
864,62707024,2
864,11643845,1
864,60886698,2
864,73854012,3
864,80893728,1
864,60741126,3
864,71051592,2
864,89978661,2
864,68825735,3
864,23527011,2
864,69818709,1
864,84208593,2
864,77699618,1
864,9476033,2
864,89414147,2
864,20370431,3
864,90055837,2
864,92169736,1
864,8426856,2
864,1125208,1
864,11335416,1
864,23540241,3
864,6526074,2
864,85089986,2
864,78758277,1
864,75401504,3
864,75575521,1
864,80966354,2
864,90546071,2
